run_id,concurrency,call_id,turn_index,row_kind,category,status,call_error,turn_error,client_latency_s,think_time_s,turn_duration_s,user_speech_s,turn_start_ts,turn_end_ts,eou_s,stt_s,endpointing_s,ttft_s,llm_total_s,llm_tokens,tts_s,tts_audio_s,cancelled,total_s,call_start_ts,call_end_ts,e2e_s,workflow_id,ended_reason
1790344272,8,55ea9e74-21a3-44f5-bfd1-f0295df7f38b,3,paired,medium,finalizada,,,3.6547402129799593,9.911914053329031,13.51,2.6,1790344437.599,1790344451.109,1.001,0.858,0.143,0.661,1.567,,0.231,5.94,,1.893,1790344380.11,1790344491.875,1.931,demo_booking,customer_hangup
1790344272,8,55ea9e74-21a3-44f5-bfd1-f0295df7f38b,4,paired,short,finalizada,,,3.458092676009983,1.8256557964640294,9.125,0.38,1790344461.021,1790344470.146,1.001,0.535,0.465,0.606,1.226,,0.132,4.89,,1.738,1790344380.11,1790344491.875,1.896,demo_booking,customer_hangup
1790344272,8,55ea9e74-21a3-44f5-bfd1-f0295df7f38b,5,paired,medium,finalizada,,,3.811818068003049,7.9795204940529185,11.815,2.12,1790344471.972,1790344483.787,1.071,1.058,0.013,0.458,1.222,,0.062,4.57,,1.591,1790344380.11,1790344491.875,2.347,demo_booking,customer_hangup
1790344272,8,c974aa81-2fd9-4607-b549-f550aea3c539,0,paired,long,finalizada,,,3.1602437739784364,1.464561668690909,13.833,3.06,1790344400.217,1790344414.05,0.916,0.906,0.01,0.467,1.265,,0.201,6.34,,1.584,1790344380.374,1790344487.446,1.626,demo_booking,customer_hangup
1790344272,8,c974aa81-2fd9-4607-b549-f550aea3c539,1,paired,short,finalizada,,,3.345014341000933,2.8275480488562885,7.148,0.38,1790344415.515,1790344422.663,1.002,0.713,0.288,0.797,0.915,,0.317,2.25,,2.116,1790344380.374,1790344487.446,1.95,demo_booking,customer_hangup
1790344272,8,c974aa81-2fd9-4607-b549-f550aea3c539,2,paired,medium,finalizada,,,5.1660084890027065,3.6541700388729197,13.374,2.24,1790344425.491,1790344438.864,1.127,1.113,0.014,0.711,2.075,,0.287,4.65,,2.126,1790344380.374,1790344487.446,3.48,demo_booking,customer_hangup
1790344272,8,c974aa81-2fd9-4607-b549-f550aea3c539,3,paired,long,finalizada,,,5.972659863007721,3.387443485892041,16.145,3.52,1790344442.52,1790344458.664,1.535,1.526,0.01,1.027,2.418,,0.191,5.29,,2.753,1790344380.374,1790344487.446,4.137,demo_booking,customer_hangup
1790344272,8,c974aa81-2fd9-4607-b549-f550aea3c539,4,paired,short,finalizada,,,3.905799817002844,3.0011971503606762,9.285,0.32,1790344462.052,1790344471.337,1.0,0.669,0.331,0.665,1.5,,0.404,3.93,,2.07,1790344380.374,1790344487.446,2.578,demo_booking,customer_hangup
1790344272,8,c974aa81-2fd9-4607-b549-f550aea3c539,5,paired,short,finalizada,,,4.105029906000709,1.356288802443615,9.796,0.38,1790344474.339,1790344484.135,1.002,0.881,0.12,0.575,1.393,,0.192,4.33,,1.769,1790344380.374,1790344487.446,2.472,demo_booking,customer_hangup
1790344272,8,a9dc51b7-c919-4659-bebb-fef2d278cd43,0,client_only,long,finalizada,,,2.5092041229945607,5.025158994969266,12.696,3.52,1790344397.211,1790344409.907,,,,,,,,,,,1790344380.624,1790344498.025,,demo_booking,customer_hangup
